LEARN @ LVL, NAME,SKILL_ID,TYPE,WEAPON,RANGE,AOE,TARGET, CAST s,CD s,DURRATION s, DESCR,MP,SP COST,REPLACES,RACE,COMMENT
,,,,,,,,,,,,,,,,----------------------------Anti magic----------------------------
40,Anti magic,anti_magic_mage,Passive,,0,0,self/single,0,0,0,"magic def +43, mRes +15%",0,36k,[]
44,Anti magic,anti_magic_mage,Passive,,0,0,self/single,0,0,0,"magic def +49, mRes +15%",0,43k,[]
48,Anti magic,anti_magic_mage,Passive,,0,0,self/single,0,0,0,"magic def +56, mRes +15%",0,64k,[]
52,Anti magic,anti_magic_mage,Passive,,0,0,self/single,0,0,0,"magic def +63, mRes +20%",0,74k,[]
56,Anti magic,anti_magic_mage,Passive,,0,0,self/single,0,0,0,"magic def +70, mRes +20%",0,81k,[]
58,Anti magic,anti_magic_mage,Passive,,0,0,self/single,0,0,0,"magic def +74, mRes +20%",0,88k,[]
60,Anti magic,anti_magic_mage,Passive,,0,0,self/single,0,0,0,"magic def +78, mRes +20%",0,120k,[]
62,Anti magic,anti_magic_mage,Passive,,0,0,self/single,0,0,0,"magic def +82, mRes +20%",0,170k,[]
64,Anti magic,anti_magic_mage,Passive,,0,0,self/single,0,0,0,"magic def +86, mRes +20%",0,190k,[]
66,Anti magic,anti_magic_mage,Passive,,0,0,self/single,0,0,0,"magic def +91, mRes +25%",0,280k,[]
68,Anti magic,anti_magic_mage,Passive,,0,0,self/single,0,0,0,"magic def +95, mRes +25%",0,320k,[]
70,Anti magic,anti_magic_mage,Passive,,0,0,self/single,0,0,0,"magic def +99, mRes +30%",0,390k,[]
72,Anti magic,anti_magic_mage,Passive,,0,0,self/single,0,0,0,"magic def +104, mRes +30%",0,650k,[]
74,Anti magic,anti_magic_mage,Passive,,0,0,self/single,0,0,0,"magic def +108, mRes +30%",0,880k,[]
,,,,,,,,,,,,,,,,----------------------------Spellcaster Weapon Mastery----------------------------
